State,Rating_Area,County,COUNTY2,Zip,Market_Geographic_Rating_Divisions,FFM,State_Abb,FIPS
Florida,Rating Area 22,Gulf,GULF,NULL,Counties,1,FL,12045
Florida,Rating Area 23,Hamilton,HAMILTON,NULL,Counties,1,FL,12047
Florida,Rating Area 24,Hardee,HARDEE,NULL,Counties,1,FL,12049
Florida,Rating Area 25,Hendry,HENDRY,NULL,Counties,1,FL,12051
Florida,Rating Area 26,Hernando,HERNANDO,NULL,Counties,1,FL,12053
Florida,Rating Area 27,Highlands,HIGHLANDS,NULL,Counties,1,FL,12055
Florida,Rating Area 28,Hillsborough,HILLSBOROUGH,NULL,Counties,1,FL,12057
Florida,Rating Area 29,Holmes,HOLMES,NULL,Counties,1,FL,12059
Florida,Rating Area 30,Indian River,INDIAN RIVER,NULL,Counties,1,FL,12061
Florida,Rating Area 31,Jackson,JACKSON,NULL,Counties,1,FL,12063
Florida,Rating Area 32,Jefferson,JEFFERSON,NULL,Counties,1,FL,12065
Florida,Rating Area 33,Lafayette,LAFAYETTE,NULL,Counties,1,FL,12067
Florida,Rating Area 34,Lake,LAKE,NULL,Counties,1,FL,12069
Florida,Rating Area 35,Lee,LEE,NULL,Counties,1,FL,12071
Florida,Rating Area 36,Leon,LEON,NULL,Counties,1,FL,12073
Florida,Rating Area 37,Levy,LEVY,NULL,Counties,1,FL,12075
Florida,Rating Area 38,Liberty,LIBERTY,NULL,Counties,1,FL,12077
Florida,Rating Area 39,Madison,MADISON,NULL,Counties,1,FL,12079
Florida,Rating Area 40,Manatee,MANATEE,NULL,Counties,1,FL,12081
Florida,Rating Area 41,Marion,MARION,NULL,Counties,1,FL,12083
Florida,Rating Area 42,Martin,MARTIN,NULL,Counties,1,FL,12085
Florida,Rating Area 43,Miami-Dade,MIAMI-DADE,NULL,Counties,1,FL,12086
Florida,Rating Area 44,Monroe,MONROE,NULL,Counties,1,FL,12087
Florida,Rating Area 45,Nassau,NASSAU,NULL,Counties,1,FL,12089
Florida,Rating Area 46,Okaloosa,OKALOOSA,NULL,Counties,1,FL,12091
Florida,Rating Area 47,Okeechobee,OKEECHOBEE,NULL,Counties,1,FL,12093
Florida,Rating Area 48,Orange,ORANGE,NULL,Counties,1,FL,12095
Florida,Rating Area 49,Osceola,OSCEOLA,NULL,Counties,1,FL,12097
Florida,Rating Area 50,Palm Beach,PALM BEACH,NULL,Counties,1,FL,12099
Florida,Rating Area 51,Pasco,PASCO,NULL,Counties,1,FL,12101
Florida,Rating Area 52,Pinellas,PINELLAS,NULL,Counties,1,FL,12103
Florida,Rating Area 53,Polk,POLK,NULL,Counties,1,FL,12105
Florida,Rating Area 54,Putnam,PUTNAM,NULL,Counties,1,FL,12107
Florida,Rating Area 55,Santa Rosa,SANTA ROSA,NULL,Counties,1,FL,12113
Florida,Rating Area 56,Sarasota,SARASOTA,NULL,Counties,1,FL,12115
Florida,Rating Area 57,Seminole,SEMINOLE,NULL,Counties,1,FL,12117
Florida,Rating Area 58,St. Johns,SAINT JOHNS,NULL,Counties,1,FL,12109
Florida,Rating Area 59,St. Lucie,SAINT LUCIE,NULL,Counties,1,FL,12111
Florida,Rating Area 60,Sumter,SUMTER,NULL,Counties,1,FL,12119
Florida,Rating Area 61,Suwannee,SUWANNEE,NULL,Counties,1,FL,12121
Florida,Rating Area 62,Taylor,TAYLOR,NULL,Counties,1,FL,12123
Florida,Rating Area 63,Union,UNION,NULL,Counties,1,FL,12125
Florida,Rating Area 64,Volusia,VOLUSIA,NULL,Counties,1,FL,12127
Florida,Rating Area 65,Wakulla,WAKULLA,NULL,Counties,1,FL,12129
Florida,Rating Area 66,Walton,WALTON,NULL,Counties,1,FL,12131
Florida,Rating Area 67,Washington,WASHINGTON,NULL,Counties,1,FL,12133
Georgia,Rating Area 1,Baker,BAKER,NULL,Counties,1,GA,13007
Georgia,Rating Area 1,Calhoun,CALHOUN,NULL,Counties,1,GA,13037
Georgia,Rating Area 1,Clay,CLAY,NULL,Counties,1,GA,13061
Georgia,Rating Area 1,Crisp,CRISP,NULL,Counties,1,GA,13081
Georgia,Rating Area 1,Dougherty,DOUGHERTY,NULL,Counties,1,GA,13095
Georgia,Rating Area 1,Lee,LEE,NULL,Counties,1,GA,13177
Georgia,Rating Area 1,Mitchell,MITCHELL,NULL,Counties,1,GA,13205
Georgia,Rating Area 1,Randolph,RANDOLPH,NULL,Counties,1,GA,13243
Georgia,Rating Area 1,Schley,SCHLEY,NULL,Counties,1,GA,13249
Georgia,Rating Area 1,Sumter,SUMTER,NULL,Counties,1,GA,13261
Georgia,Rating Area 1,Terrell,TERRELL,NULL,Counties,1,GA,13273
Georgia,Rating Area 1,Worth,WORTH,NULL,Counties,1,GA,13321
Georgia,Rating Area 2,Barrow,BARROW,NULL,Counties,1,GA,13013
Georgia,Rating Area 2,Clarke,CLARKE,NULL,Counties,1,GA,13059
Georgia,Rating Area 2,Elbert,ELBERT,NULL,Counties,1,GA,13105
Georgia,Rating Area 2,Greene,GREENE,NULL,Counties,1,GA,13133
Georgia,Rating Area 2,Jackson,JACKSON,NULL,Counties,1,GA,13157
Georgia,Rating Area 2,Madison,MADISON,NULL,Counties,1,GA,13195
Georgia,Rating Area 2,Morgan,MORGAN,NULL,Counties,1,GA,13211
Georgia,Rating Area 2,Oconee,OCONEE,NULL,Counties,1,GA,13219
Georgia,Rating Area 2,Oglethorpe,OGLETHORPE,NULL,Counties,1,GA,13221
Georgia,Rating Area 3,Bartow,BARTOW,NULL,Counties,1,GA,13015
Georgia,Rating Area 3,Butts,BUTTS,NULL,Counties,1,GA,13035
Georgia,Rating Area 3,Cherokee,CHEROKEE,NULL,Counties,1,GA,13057
Georgia,Rating Area 3,Clayton,CLAYTON,NULL,Counties,1,GA,13063
Georgia,Rating Area 3,Cobb,COBB,NULL,Counties,1,GA,13067
Georgia,Rating Area 3,Coweta,COWETA,NULL,Counties,1,GA,13077
Georgia,Rating Area 3,DeKalb,DEKALB,NULL,Counties,1,GA,13089
Georgia,Rating Area 3,Douglas,DOUGLAS,NULL,Counties,1,GA,13097
Georgia,Rating Area 3,Fayette,FAYETTE,NULL,Counties,1,GA,13113
Georgia,Rating Area 3,Forsyth,FORSYTH,NULL,Counties,1,GA,13117
Georgia,Rating Area 3,Fulton,FULTON,NULL,Counties,1,GA,13121
Georgia,Rating Area 3,Gwinnett,GWINNETT,NULL,Counties,1,GA,13135
Georgia,Rating Area 3,Henry,HENRY,NULL,Counties,1,GA,13151
Georgia,Rating Area 3,Jasper,JASPER,NULL,Counties,1,GA,13159
Georgia,Rating Area 3,Lamar,LAMAR,NULL,Counties,1,GA,13171
Georgia,Rating Area 3,Newton,NEWTON,NULL,Counties,1,GA,13217
Georgia,Rating Area 3,Paulding,PAULDING,NULL,Counties,1,GA,13223
Georgia,Rating Area 3,Pike,PIKE,NULL,Counties,1,GA,13231
Georgia,Rating Area 3,Rockdale,ROCKDALE,NULL,Counties,1,GA,13247
Georgia,Rating Area 3,Spalding,SPALDING,NULL,Counties,1,GA,13255
Georgia,Rating Area 3,Walton,WALTON,NULL,Counties,1,GA,13297
Georgia,Rating Area 4,Carroll,CARROLL,NULL,Counties,1,GA,13045
Georgia,Rating Area 4,Haralson,Haralson,NULL,Counties,1,GA,13143
Georgia,Rating Area 4,Heard,HEARD,NULL,Counties,1,GA,13149
Georgia,Rating Area 5,Burke,BURKE,NULL,Counties,1,GA,13033
Georgia,Rating Area 5,Columbia,COLUMBIA,NULL,Counties,1,GA,13073
Georgia,Rating Area 5,Emanuel,EMANUEL,NULL,Counties,1,GA,13107
Georgia,Rating Area 5,Glascock,GLASCOCK,NULL,Counties,1,GA,13125
Georgia,Rating Area 5,Jefferson,JEFFERSON,NULL,Counties,1,GA,13163
Georgia,Rating Area 5,Jenkins,JENKINS,NULL,Counties,1,GA,13165
Georgia,Rating Area 5,Lincoln,LINCOLN,NULL,Counties,1,GA,13181
Georgia,Rating Area 5,McDuffie,MCDUFFIE,NULL,Counties,1,GA,13189
Georgia,Rating Area 5,Richmond,RICHMOND,NULL,Counties,1,GA,13245
Georgia,Rating Area 5,Taliaferro,TALIAFERRO,NULL,Counties,1,GA,13265
Georgia,Rating Area 5,Warren,WARREN,NULL,Counties,1,GA,13301
Georgia,Rating Area 5,Wilkes,WILKES,NULL,Counties,1,GA,13317
Georgia,Rating Area 6,Bacon,BACON,NULL,Counties,1,GA,13005
Georgia,Rating Area 6,Brantley,BRANTLEY,NULL,Counties,1,GA,13025
Georgia,Rating Area 6,Camden,CAMDEN,NULL,Counties,1,GA,13039
Georgia,Rating Area 6,Charlton,CHARLTON,NULL,Counties,1,GA,13049
Georgia,Rating Area 6,Glynn,GLYNN,NULL,Counties,1,GA,13127
Georgia,Rating Area 6,McIntosh,MCINTOSH,NULL,Counties,1,GA,13191
Georgia,Rating Area 6,Pierce,PIERCE,NULL,Counties,1,GA,13229
Georgia,Rating Area 6,Ware,WARE,NULL,Counties,1,GA,13299
Georgia,Rating Area 6,Wayne,WAYNE,NULL,Counties,1,GA,13305
Georgia,Rating Area 7,Catoosa,CATOOSA,NULL,Counties,1,GA,13047
Georgia,Rating Area 7,Dade,DADE,NULL,Counties,1,GA,13083
Georgia,Rating Area 7,Walker,WALKER,NULL,Counties,1,GA,13295
Georgia,Rating Area 8,Chattahoochee,CHATTACHOOCHEE,NULL,Counties,1,GA,13053
Georgia,Rating Area 8,Harris,HARRIS,NULL,Counties,1,GA,13145
Georgia,Rating Area 8,Macon,MACON,NULL,Counties,1,GA,13193
Georgia,Rating Area 8,Marion,MARION,NULL,Counties,1,GA,13197
Georgia,Rating Area 8,Meriwether,MERIWETHER,NULL,Counties,1,GA,13199
Georgia,Rating Area 8,Muscogee,MUSCOGEE,NULL,Counties,1,GA,13215
Georgia,Rating Area 8,Quitman,QUITMAN,NULL,Counties,1,GA,13239
Georgia,Rating Area 8,Stewart,STEWART,NULL,Counties,1,GA,13259
Georgia,Rating Area 8,Talbot,TALBOT,NULL,Counties,1,GA,13263
Georgia,Rating Area 8,Taylor,TAYLOR,NULL,Counties,1,GA,13269
Georgia,Rating Area 8,Troup,TROUP,NULL,Counties,1,GA,13285
Georgia,Rating Area 8,Upson,UPSON,NULL,Counties,1,GA,13293
Georgia,Rating Area 8,Webster,WEBSTER,NULL,Counties,1,GA,13307
Georgia,Rating Area 9,Fannin,FANNIN,NULL,Counties,1,GA,13111
Georgia,Rating Area 9,Murray,MURRAY,NULL,Counties,1,GA,13213
Georgia,Rating Area 9,Whitfield,WHITFIELD,NULL,Counties,1,GA,13313
Georgia,Rating Area 10,Banks,BANKS,NULL,Counties,1,GA,13011
Georgia,Rating Area 10,Dawson,DAWSON,NULL,Counties,1,GA,13085
Georgia,Rating Area 10,Franklin,FRANKLIN,NULL,Counties,1,GA,13119
Georgia,Rating Area 10,Habersham,HABERSHAM,NULL,Counties,1,GA,13137
Georgia,Rating Area 10,Hall,HALL,NULL,Counties,1,GA,13139
Georgia,Rating Area 10,Hart,HART,NULL,Counties,1,GA,13147
Georgia,Rating Area 10,Lumpkin,LUMPKIN,NULL,Counties,1,GA,13187
Georgia,Rating Area 10,Rabun,RABUN,NULL,Counties,1,GA,13241
Georgia,Rating Area 10,Stephens,STEPHENS,NULL,Counties,1,GA,13257
Georgia,Rating Area 10,Towns,TOWNS,NULL,Counties,1,GA,13281
Georgia,Rating Area 10,Union,UNION,NULL,Counties,1,GA,13291
Georgia,Rating Area 10,White,WHITE,NULL,Counties,1,GA,13311
Georgia,Rating Area 11,Atkinson,ATKINSON,NULL,Counties,1,GA,13003
Georgia,Rating Area 11,Coffee,COFFEE,NULL,Counties,1,GA,13069
Georgia,Rating Area 11,Jeff Davis,JEFF DAVIS,NULL,Counties,1,GA,13161
Georgia,Rating Area 11,Johnson,JOHNSON,NULL,Counties,1,GA,13167
Georgia,Rating Area 11,Laurens,LAURENS,NULL,Counties,1,GA,13175
Georgia,Rating Area 11,Montgomery,MONTGOMERY,NULL,Counties,1,GA,13209
Georgia,Rating Area 11,Telfair,TELFAIR,NULL,Counties,1,GA,13271
Georgia,Rating Area 11,Toombs,TOOMBS,NULL,Counties,1,GA,13279
Georgia,Rating Area 11,Treutlen,TREUTLEN,NULL,Counties,1,GA,13283
Georgia,Rating Area 11,Wheeler,WHEELER,NULL,Counties,1,GA,13309
Georgia,Rating Area 12,Bibb,BIBB,NULL,Counties,1,GA,13021
Georgia,Rating Area 12,Bleckley,BLECKLEY,NULL,Counties,1,GA,13023
Georgia,Rating Area 12,Crawford,CRAWFORD,NULL,Counties,1,GA,13079
Georgia,Rating Area 12,Dodge,DODGE,NULL,Counties,1,GA,13091
Georgia,Rating Area 12,Dooly,DOOLY,NULL,Counties,1,GA,13093
Georgia,Rating Area 12,Houston,HOUSTON,NULL,Counties,1,GA,13153
Georgia,Rating Area 12,Jones,JONES,NULL,Counties,1,GA,13169
Georgia,Rating Area 12,Monroe,MONROE,NULL,Counties,1,GA,13207
Georgia,Rating Area 12,Peach,PEACH,NULL,Counties,1,GA,13225
Georgia,Rating Area 12,Pulaski,PULASKI,NULL,Counties,1,GA,13235
Georgia,Rating Area 12,Putnam,PUTNAM,NULL,Counties,1,GA,13237
Georgia,Rating Area 12,Twiggs,TWIGGS,NULL,Counties,1,GA,13289
Georgia,Rating Area 12,Wilcox,WILCOX,NULL,Counties,1,GA,13315
Georgia,Rating Area 13,Chattooga,CHATTOOGA,NULL,Counties,1,GA,13055
Georgia,Rating Area 13,Floyd,FLOYD,NULL,Counties,1,GA,13115
Georgia,Rating Area 13,Gilmer,GILMER,NULL,Counties,1,GA,13123
Georgia,Rating Area 13,Gordon,GORDON,NULL,Counties,1,GA,13129
Georgia,Rating Area 13,Pickens,PICKENS,NULL,Counties,1,GA,13227
Georgia,Rating Area 13,Polk,POLK,NULL,Counties,1,GA,13233
Georgia,Rating Area 14,Appling,APPLING,NULL,Counties,1,GA,13001
Georgia,Rating Area 14,Bryan,BRYAN,NULL,Counties,1,GA,13029
Georgia,Rating Area 14,Bulloch,BULLOCH,NULL,Counties,1,GA,13031
Georgia,Rating Area 14,Candler,CANDLER,NULL,Counties,1,GA,13043
Georgia,Rating Area 14,Chatham,CHATHAM,NULL,Counties,1,GA,13051
Georgia,Rating Area 14,Effingham,EFFINGHAM,NULL,Counties,1,GA,13103
Georgia,Rating Area 14,Evans,EVANS,NULL,Counties,1,GA,13109
Georgia,Rating Area 14,Liberty,LIBERTY,NULL,Counties,1,GA,13179
Georgia,Rating Area 14,Long,LONG,NULL,Counties,1,GA,13183
Georgia,Rating Area 14,Screven,SCREVEN,NULL,Counties,1,GA,13251
Georgia,Rating Area 14,Tattnall,TATTNALL,NULL,Counties,1,GA,13267
Georgia,Rating Area 15,Ben Hill,BEN HILL,NULL,Counties,1,GA,13017
Georgia,Rating Area 15,Berrien,BARRIEN,NULL,Counties,1,GA,13019
Georgia,Rating Area 15,Brooks,BROOKS,NULL,Counties,1,GA,13027
Georgia,Rating Area 15,Clinch,CLINCH,NULL,Counties,1,GA,13065
Georgia,Rating Area 15,Colquitt,COLQUITT,NULL,Counties,1,GA,13071
Georgia,Rating Area 15,Cook,COOK,NULL,Counties,1,GA,13075
Georgia,Rating Area 15,Decatur,DECATUR,NULL,Counties,1,GA,13087
Georgia,Rating Area 15,Early,EARLY,NULL,Counties,1,GA,13099
Georgia,Rating Area 15,Echols,ECHOLS,NULL,Counties,1,GA,13101
Georgia,Rating Area 15,Grady,GRADY,NULL,Counties,1,GA,13131
Georgia,Rating Area 15,Irwin,IRWIN,NULL,Counties,1,GA,13155
Georgia,Rating Area 15,Lanier,LANIER,NULL,Counties,1,GA,13173
Georgia,Rating Area 15,Lowndes,LOWNDES,NULL,Counties,1,GA,13185
Georgia,Rating Area 15,Miller,MILER,NULL,Counties,1,GA,13201
Georgia,Rating Area 15,Seminole,SEMINOLE,NULL,Counties,1,GA,13253
Georgia,Rating Area 15,Thomas,THOMAS,NULL,Counties,1,GA,13275
Georgia,Rating Area 15,Tift,TIFT,NULL,Counties,1,GA,13277
Georgia,Rating Area 15,Turner,TURNER,NULL,Counties,1,GA,13287
Georgia,Rating Area 16,Baldwin,BALDWIN,NULL,Counties,1,GA,13009
Georgia,Rating Area 16,Hancock,HANCOCK,NULL,Counties,1,GA,13141
Georgia,Rating Area 16,Washington,WASHINGTON,NULL,Counties,1,GA,13303
Georgia,Rating Area 16,Wilkinson,WIKINSON,NULL,Counties,1,GA,13319
Hawaii,Rating Area 1,Honolulu,HONOLULU,NULL,Counties,1,HI,15003
Hawaii,Rating Area 1,Hawaii,HAWAII,NULL,Counties,1,HI,15001
Hawaii,Rating Area 1,Maui,MAUI,NULL,Counties,1,HI,15009
Hawaii,Rating Area 1,Kalawao,KALAWAO,NULL,Counties,1,HI,15005
Hawaii,Rating Area 1,Kauai,KAUAI,NULL,Counties,1,HI,15007
Idaho,Rating Area 1,Benewah,BENEWAH,NULL,Counties,0,ID,16009
Idaho,Rating Area 1,Bonner,BONNER,NULL,Counties,0,ID,16017
Idaho,Rating Area 1,Boundary,BOUNDARY,NULL,Counties,0,ID,16021
Idaho,Rating Area 1,Kootenai,KOOTENAI,NULL,Counties,0,ID,16055
Idaho,Rating Area 1,Shoshone,SHOSHONE,NULL,Counties,0,ID,16079
Idaho,Rating Area 2,Clearwater,CLEARWATER,NULL,Counties,0,ID,16035
Idaho,Rating Area 2,Idaho,IDAHO,NULL,Counties,0,ID,16049
Idaho,Rating Area 2,Latah,LATAH,NULL,Counties,0,ID,16057
Idaho,Rating Area 2,Lewis,LEWIS,NULL,Counties,0,ID,16061
Idaho,Rating Area 2,Nez Perce,NEZ PERCE,NULL,Counties,0,ID,16069
Idaho,Rating Area 3,Ada,ADA,NULL,Counties,0,ID,16001
Idaho,Rating Area 3,Adams,ADAMS,NULL,Counties,0,ID,16003
Idaho,Rating Area 3,Boise,BOISE,NULL,Counties,0,ID,16015
Idaho,Rating Area 3,Canyon,CANYON,NULL,Counties,0,ID,16027
Idaho,Rating Area 3,Elmore,ELMORE,NULL,Counties,0,ID,16039
Idaho,Rating Area 3,Gem,GEM,NULL,Counties,0,ID,16045
Idaho,Rating Area 3,Owyhee,OWYHEE,NULL,Counties,0,ID,16073
Idaho,Rating Area 3,Payette,PAYETTE,NULL,Counties,0,ID,16075
Idaho,Rating Area 3,Valley,VALLEY,NULL,Counties,0,ID,16085
Idaho,Rating Area 3,Washington,WASHINGTON,NULL,Counties,0,ID,16087
Idaho,Rating Area 4,Butte,BUTTE,NULL,Counties,0,ID,16023
Idaho,Rating Area 4,Bonneville,BONNEVILLE,NULL,Counties,0,ID,16019
Idaho,Rating Area 4,Clark,CLARK,NULL,Counties,0,ID,16033
Idaho,Rating Area 4,Custer,CUSTER,NULL,Counties,0,ID,16037
Idaho,Rating Area 4,Fremont,FREMONT,NULL,Counties,0,ID,16043
Idaho,Rating Area 4,Jefferson,JEFFERSON,NULL,Counties,0,ID,16051
Idaho,Rating Area 4,Lemhi,LEMHI,NULL,Counties,0,ID,16059
Idaho,Rating Area 4,Madison,MADISON,NULL,Counties,0,ID,16065
Idaho,Rating Area 4,Teton,TETON,NULL,Counties,0,ID,16081
Idaho,Rating Area 5,Blaine,BLAINE,NULL,Counties,0,ID,16013
Idaho,Rating Area 5,Camas,CAMAS,NULL,Counties,0,ID,16025
Idaho,Rating Area 5,Cassia,CASSIA,NULL,Counties,0,ID,16031
Idaho,Rating Area 5,Gooding,GOODING,NULL,Counties,0,ID,16047
Idaho,Rating Area 5,Jerome,JEROME,NULL,Counties,0,ID,16053
Idaho,Rating Area 5,Lincoln,LINCOLN,NULL,Counties,0,ID,16063
Idaho,Rating Area 5,Minidoka,MINIDOKA,NULL,Counties,0,ID,16067
Idaho,Rating Area 5,Twin Falls,TWIN FALLS,NULL,Counties,0,ID,16083
Idaho,Rating Area 6,Bannock,BANNOCK,NULL,Counties,0,ID,16005
Idaho,Rating Area 6,Bear Lake,BEAR LAKE,NULL,Counties,0,ID,16007
Idaho,Rating Area 6,Bingham,BINGHAM,NULL,Counties,0,ID,16011
Idaho,Rating Area 6,Caribou,CARIBOU,NULL,Counties,0,ID,16029
Idaho,Rating Area 6,Franklin,FRANKLIN,NULL,Counties,0,ID,16041
Idaho,Rating Area 6,Oneida,ONEIDA,NULL,Counties,0,ID,16071
Idaho,Rating Area 6,Power,POWER,NULL,Counties,0,ID,16077
Illinois,Rating Area 1,Cook,COOK,NULL,Counties,1,IL,17031
Illinois,Rating Area 2,Lake,LAKE,NULL,Counties,1,IL,17097
Illinois,Rating Area 2,McHenry,MCHENRY,NULL,Counties,1,IL,17111
Illinois,Rating Area 3,Dupage,DUPAGE,NULL,Counties,1,IL,17043
Illinois,Rating Area 3,Kane,KANE,NULL,Counties,1,IL,17089
Illinois,Rating Area 4,Grundy,GRUNDY,NULL,Counties,1,IL,17063
Illinois,Rating Area 4,Kankakee,KANKAKEE,NULL,Counties,1,IL,17091
Illinois,Rating Area 4,Kendall,KENDALL,NULL,Counties,1,IL,17093
Illinois,Rating Area 4,Will,WILL,NULL,Counties,1,IL,17197
Illinois,Rating Area 5,Boone,BOONE,NULL,Counties,1,IL,17007
Illinois,Rating Area 5,Carroll,CARROLL,NULL,Counties,1,IL,17015
Illinois,Rating Area 5,DeKalb,DEKALB,NULL,Counties,1,IL,17037
Illinois,Rating Area 5,Jo Daviess,JO DAVIESS,NULL,Counties,1,IL,17085
Illinois,Rating Area 5,Lee,LEE,NULL,Counties,1,IL,17103
Illinois,Rating Area 5,Ogle,OGLE,NULL,Counties,1,IL,17141
Illinois,Rating Area 5,Stephenson,STEPHENSON,NULL,Counties,1,IL,17177
Illinois,Rating Area 5,Winnebago,WINNEBAGO,NULL,Counties,1,IL,17201
Illinois,Rating Area 6,Bureau,BUREAU,NULL,Counties,1,IL,17011
Illinois,Rating Area 6,Hancock,HANCOCK,NULL,Counties,1,IL,17067
Illinois,Rating Area 6,Henderson,HENDERSON,NULL,Counties,1,IL,17071
Illinois,Rating Area 6,Henry,HENRY,NULL,Counties,1,IL,17073
Illinois,Rating Area 6,Mercer,MERCER,NULL,Counties,1,IL,17131
Illinois,Rating Area 6,Rock Island,ROCK ISLAND,NULL,Counties,1,IL,17161
Illinois,Rating Area 6,Warren,WARREN,NULL,Counties,1,IL,17187
Illinois,Rating Area 6,Whiteside,WHITESIDE,NULL,Counties,1,IL,17195
Illinois,Rating Area 7,Knox,KNOX,NULL,Counties,1,IL,17095
Illinois,Rating Area 7,LaSalle,LA SALLE,NULL,Counties,1,IL,17099
Illinois,Rating Area 7,Marshall,MARSHALL,NULL,Counties,1,IL,17123
Illinois,Rating Area 7,McDonough,MCDONOUGH,NULL,Counties,1,IL,17109
Illinois,Rating Area 7,Peoria,PEORIA,NULL,Counties,1,IL,17143
Illinois,Rating Area 7,Putnam,PUTNAM,NULL,Counties,1,IL,17155
Illinois,Rating Area 7,Stark,STARK,NULL,Counties,1,IL,17175
Illinois,Rating Area 7,Tazewell,TAZEWELL,NULL,Counties,1,IL,17179
Illinois,Rating Area 7,Woodford,WOOFORD,NULL,Counties,1,IL,17203
Illinois,Rating Area 7,Fulton,FULTON,NULL,Counties,1,IL,17057
Illinois,Rating Area 8,McLean,MCLEAN,NULL,Counties,1,IL,17113
Illinois,Rating Area 8,Livingston,LIVINGSTON,NULL,Counties,1,IL,17105
Illinois,Rating Area 8,De Witt,DEWITT,NULL,Counties,1,IL,17039
Illinois,Rating Area 9,Champaign,CHAMPAIGN,NULL,Counties,1,IL,17019
Illinois,Rating Area 9,Coles,COLES,NULL,Counties,1,IL,17029
Illinois,Rating Area 9,Douglas,DOUGLAS,NULL,Counties,1,IL,17041
Illinois,Rating Area 9,Edgar,EDGAR,NULL,Counties,1,IL,17045
Illinois,Rating Area 9,Piatt,PIATT,NULL,Counties,1,IL,17147
Illinois,Rating Area 9,Ford,FORD,NULL,Counties,1,IL,17053
Illinois,Rating Area 9,Iroquois,IROQUOIS,NULL,Counties,1,IL,17075
Illinois,Rating Area 9,Vermilion,VERMILION,NULL,Counties,1,IL,17183
Illinois,Rating Area 9,Clark,CLARK,NULL,Counties,1,IL,17023
Illinois,Rating Area 9,Cumberland,CUMBERLAND,NULL,Counties,1,IL,17035
Illinois,Rating Area 10,Adams,ADAMS,NULL,Counties,1,IL,17001
Illinois,Rating Area 10,Brown,BROWN,NULL,Counties,1,IL,17009
Illinois,Rating Area 10,Cass,CASS,NULL,Counties,1,IL,17017
Illinois,Rating Area 10,Christian,CHRISTIAN,NULL,Counties,1,IL,17021
Illinois,Rating Area 10,Logan,LOGAN,NULL,Counties,1,IL,17107
Illinois,Rating Area 10,Macon,MACON,NULL,Counties,1,IL,17115
Illinois,Rating Area 10,Mason,MASON,NULL,Counties,1,IL,17125
Illinois,Rating Area 10,Menard,MENARD,NULL,Counties,1,IL,17129
Illinois,Rating Area 10,Morgan,MORGAN,NULL,Counties,1,IL,17137
Illinois,Rating Area 10,Moultrie,MOULTRIE,NULL,Counties,1,IL,17139
Illinois,Rating Area 10,Pike,PIKE,NULL,Counties,1,IL,17149
Illinois,Rating Area 10,Sangamon,SANGAMON,NULL,Counties,1,IL,17167
Illinois,Rating Area 10,Schuyler,SCHUYLER,NULL,Counties,1,IL,17169
Illinois,Rating Area 10,Scott,SCOTT,NULL,Counties,1,IL,17171
Illinois,Rating Area 10,Shelby,SHELBY,NULL,Counties,1,IL,17173
Illinois,Rating Area 11,Bond,BOND,NULL,Counties,1,IL,17005
Illinois,Rating Area 11,Calhoun,CALHOUN,NULL,Counties,1,IL,17013
Illinois,Rating Area 11,Clinton,CLINTON,NULL,Counties,1,IL,17027
Illinois,Rating Area 11,Greene,GREENE,NULL,Counties,1,IL,17061
Illinois,Rating Area 11,Jersey,JERSEY,NULL,Counties,1,IL,17083
Illinois,Rating Area 11,Macoupin,MACOUPIN,NULL,Counties,1,IL,17117
Illinois,Rating Area 11,Montgomery,MONTGOMERY,NULL,Counties,1,IL,17135
Illinois,Rating Area 11,Randolph,RANDOLPH,NULL,Counties,1,IL,17157
Illinois,Rating Area 11,Washington,WASHINGTON,NULL,Counties,1,IL,17189
Illinois,Rating Area 12,Madison,MADISON,NULL,Counties,1,IL,17119
Illinois,Rating Area 12,Monroe,MONROE,NULL,Counties,1,IL,17133
Illinois,Rating Area 12,St. Clair,SAINT CLAIR,NULL,Counties,1,IL,17163
Illinois,Rating Area 13,Alexander,ALEXANDER,NULL,Counties,1,IL,17003
Illinois,Rating Area 13,Clay,CLAY,NULL,Counties,1,IL,17025
Illinois,Rating Area 13,Crawford,CRAWFORD,NULL,Counties,1,IL,17033
Illinois,Rating Area 13,Edwards,EDWARDS,NULL,Counties,1,IL,17047
Illinois,Rating Area 13,Effingham,EFFINGHAM,NULL,Counties,1,IL,17049
Illinois,Rating Area 13,Fayette,FAYETTE,NULL,Counties,1,IL,17051
Illinois,Rating Area 13,Franklin,FRANKLIN,NULL,Counties,1,IL,17055
Illinois,Rating Area 13,Gallatin,GALLATIN,NULL,Counties,1,IL,17059
Illinois,Rating Area 13,Hamilton,HAMILTON,NULL,Counties,1,IL,17065
Illinois,Rating Area 13,Hardin,HARDIN,NULL,Counties,1,IL,17069
Illinois,Rating Area 13,Jackson,JACKSON,NULL,Counties,1,IL,17077
Illinois,Rating Area 13,Jasper,JASPER,NULL,Counties,1,IL,17079
Illinois,Rating Area 13,Jefferson,JEFFERSON,NULL,Counties,1,IL,17081
Illinois,Rating Area 13,Johnson,JOHNSON,NULL,Counties,1,IL,17087
Illinois,Rating Area 13,Lawrence,LAWRENCE,NULL,Counties,1,IL,17101
Illinois,Rating Area 13,Marion,MARION,NULL,Counties,1,IL,17121
