SRVC_CD,SRVC_TYPE_CD,SRVC_CD_EFCTV_STRT_DT,SRVC_CD_EFCTV_END_DT,CPT_HCPCSELGBL_RISKADJSTMT_IND
27049,03,2014-01-01,9999-12-31,Y
27050,03,2014-01-01,9999-12-31,Y
27052,03,2014-01-01,9999-12-31,Y
27054,03,2014-01-01,9999-12-31,Y
27057,03,2014-01-01,9999-12-31,Y
27059,03,2014-01-01,9999-12-31,Y
27060,03,2014-01-01,9999-12-31,Y
27062,03,2014-01-01,9999-12-31,Y
27065,03,2014-01-01,9999-12-31,Y
27066,03,2014-01-01,9999-12-31,Y
27067,03,2014-01-01,9999-12-31,Y
27070,03,2014-01-01,9999-12-31,Y
27071,03,2014-01-01,9999-12-31,Y
27075,03,2014-01-01,9999-12-31,Y
27076,03,2014-01-01,9999-12-31,Y
27077,03,2014-01-01,9999-12-31,Y
27078,03,2014-01-01,9999-12-31,Y
27080,03,2014-01-01,9999-12-31,Y
27086,03,2014-01-01,9999-12-31,Y
27087,03,2014-01-01,9999-12-31,Y
27090,03,2014-01-01,9999-12-31,Y
27091,03,2014-01-01,9999-12-31,Y
27093,03,2014-01-01,9999-12-31,N
27095,03,2014-01-01,9999-12-31,N
27096,03,2014-01-01,9999-12-31,Y
27097,03,2014-01-01,9999-12-31,Y
27098,03,2014-01-01,9999-12-31,Y
27100,03,2014-01-01,9999-12-31,Y
27105,03,2014-01-01,9999-12-31,Y
27110,03,2014-01-01,9999-12-31,Y
27111,03,2014-01-01,9999-12-31,Y
27120,03,2014-01-01,9999-12-31,Y
27122,03,2014-01-01,9999-12-31,Y
27125,03,2014-01-01,9999-12-31,Y
27130,03,2014-01-01,9999-12-31,Y
27132,03,2014-01-01,9999-12-31,Y
27134,03,2014-01-01,9999-12-31,Y
27137,03,2014-01-01,9999-12-31,Y
27138,03,2014-01-01,9999-12-31,Y
27140,03,2014-01-01,9999-12-31,Y
27146,03,2014-01-01,9999-12-31,Y
27147,03,2014-01-01,9999-12-31,Y
27151,03,2014-01-01,9999-12-31,Y
27156,03,2014-01-01,9999-12-31,Y
27158,03,2014-01-01,9999-12-31,Y
27161,03,2014-01-01,9999-12-31,Y
27165,03,2014-01-01,9999-12-31,Y
27170,03,2014-01-01,9999-12-31,Y
27175,03,2014-01-01,9999-12-31,Y
27176,03,2014-01-01,9999-12-31,Y
27177,03,2014-01-01,9999-12-31,Y
27178,03,2014-01-01,9999-12-31,Y
27179,03,2014-01-01,9999-12-31,Y
27181,03,2014-01-01,9999-12-31,Y
27185,03,2014-01-01,9999-12-31,Y
27187,03,2014-01-01,9999-12-31,Y
27193,03,2014-01-01,2016-12-31,N
27194,03,2014-01-01,2016-12-31,N
27200,03,2014-01-01,9999-12-31,Y
27202,03,2014-01-01,9999-12-31,Y
27215,03,2014-01-01,9999-12-31,Y
27216,03,2014-01-01,9999-12-31,Y
27217,03,2014-01-01,9999-12-31,Y
27218,03,2014-01-01,9999-12-31,Y
27220,03,2014-01-01,9999-12-31,Y
27222,03,2014-01-01,9999-12-31,Y
27226,03,2014-01-01,9999-12-31,Y
27227,03,2014-01-01,9999-12-31,Y
27228,03,2014-01-01,9999-12-31,Y
27230,03,2014-01-01,9999-12-31,Y
27232,03,2014-01-01,9999-12-31,Y
27235,03,2014-01-01,9999-12-31,Y
27236,03,2014-01-01,9999-12-31,Y
27238,03,2014-01-01,9999-12-31,Y
27240,03,2014-01-01,9999-12-31,Y
27244,03,2014-01-01,9999-12-31,Y
27245,03,2014-01-01,9999-12-31,Y
27246,03,2014-01-01,9999-12-31,Y
27248,03,2014-01-01,9999-12-31,Y
27250,03,2014-01-01,9999-12-31,Y
27252,03,2014-01-01,9999-12-31,Y
27253,03,2014-01-01,9999-12-31,Y
27254,03,2014-01-01,9999-12-31,Y
27256,03,2014-01-01,9999-12-31,Y
27257,03,2014-01-01,9999-12-31,Y
27258,03,2014-01-01,9999-12-31,Y
27259,03,2014-01-01,9999-12-31,Y
27265,03,2014-01-01,9999-12-31,Y
27266,03,2014-01-01,9999-12-31,Y
27267,03,2014-01-01,9999-12-31,Y
27268,03,2014-01-01,9999-12-31,Y
27269,03,2014-01-01,9999-12-31,Y
27275,03,2014-01-01,9999-12-31,Y
27279,03,2015-01-01,9999-12-31,Y
27280,03,2014-01-01,9999-12-31,Y
27282,03,2014-01-01,9999-12-31,Y
27284,03,2014-01-01,9999-12-31,Y
27286,03,2014-01-01,9999-12-31,Y
27290,03,2014-01-01,9999-12-31,Y
27295,03,2014-01-01,9999-12-31,Y
27299,03,2014-01-01,9999-12-31,Y
27301,03,2014-01-01,9999-12-31,Y
27303,03,2014-01-01,9999-12-31,Y
27305,03,2014-01-01,9999-12-31,Y
27306,03,2014-01-01,9999-12-31,Y
27307,03,2014-01-01,9999-12-31,Y
27310,03,2014-01-01,9999-12-31,Y
27323,03,2014-01-01,9999-12-31,N
27324,03,2014-01-01,9999-12-31,N
27325,03,2014-01-01,9999-12-31,Y
27326,03,2014-01-01,9999-12-31,Y
27327,03,2014-01-01,9999-12-31,Y
27328,03,2014-01-01,9999-12-31,Y
27329,03,2014-01-01,9999-12-31,Y
27330,03,2014-01-01,9999-12-31,Y
27331,03,2014-01-01,9999-12-31,Y
27332,03,2014-01-01,9999-12-31,Y
27333,03,2014-01-01,9999-12-31,Y
27334,03,2014-01-01,9999-12-31,Y
27335,03,2014-01-01,9999-12-31,Y
27337,03,2014-01-01,9999-12-31,Y
27339,03,2014-01-01,9999-12-31,Y
27340,03,2014-01-01,9999-12-31,Y
27345,03,2014-01-01,9999-12-31,Y
27347,03,2014-01-01,9999-12-31,Y
27350,03,2014-01-01,9999-12-31,Y
27355,03,2014-01-01,9999-12-31,Y
27356,03,2014-01-01,9999-12-31,Y
27357,03,2014-01-01,9999-12-31,Y
27358,03,2014-01-01,9999-12-31,N
27360,03,2014-01-01,9999-12-31,Y
27364,03,2014-01-01,9999-12-31,Y
27365,03,2014-01-01,9999-12-31,Y
27370,03,2014-01-01,2018-12-31,N
27372,03,2014-01-01,9999-12-31,Y
27380,03,2014-01-01,9999-12-31,Y
27381,03,2014-01-01,9999-12-31,Y
27385,03,2014-01-01,9999-12-31,Y
27386,03,2014-01-01,9999-12-31,Y
27390,03,2014-01-01,9999-12-31,Y
27391,03,2014-01-01,9999-12-31,Y
27392,03,2014-01-01,9999-12-31,Y
27393,03,2014-01-01,9999-12-31,Y
27394,03,2014-01-01,9999-12-31,Y
27395,03,2014-01-01,9999-12-31,Y
27396,03,2014-01-01,9999-12-31,Y
27397,03,2014-01-01,9999-12-31,Y
27400,03,2014-01-01,9999-12-31,Y
27403,03,2014-01-01,9999-12-31,Y
27405,03,2014-01-01,9999-12-31,Y
27407,03,2014-01-01,9999-12-31,Y
27409,03,2014-01-01,9999-12-31,Y
27412,03,2014-01-01,9999-12-31,Y
27415,03,2014-01-01,9999-12-31,Y
27416,03,2014-01-01,9999-12-31,Y
27418,03,2014-01-01,9999-12-31,Y
27420,03,2014-01-01,9999-12-31,Y
27422,03,2014-01-01,9999-12-31,Y
27424,03,2014-01-01,9999-12-31,Y
27425,03,2014-01-01,9999-12-31,Y
27427,03,2014-01-01,9999-12-31,Y
27428,03,2014-01-01,9999-12-31,Y
27429,03,2014-01-01,9999-12-31,Y
27430,03,2014-01-01,9999-12-31,Y
27435,03,2014-01-01,9999-12-31,Y
27437,03,2014-01-01,9999-12-31,Y
27438,03,2014-01-01,9999-12-31,Y
27440,03,2014-01-01,9999-12-31,Y
27441,03,2014-01-01,9999-12-31,Y
27442,03,2014-01-01,9999-12-31,Y
27443,03,2014-01-01,9999-12-31,Y
27445,03,2014-01-01,9999-12-31,Y
27446,03,2014-01-01,9999-12-31,Y
27447,03,2014-01-01,9999-12-31,Y
27448,03,2014-01-01,9999-12-31,Y
27450,03,2014-01-01,9999-12-31,Y
27454,03,2014-01-01,9999-12-31,Y
27455,03,2014-01-01,9999-12-31,Y
27457,03,2014-01-01,9999-12-31,Y
27465,03,2014-01-01,9999-12-31,Y
27466,03,2014-01-01,9999-12-31,Y
27468,03,2014-01-01,9999-12-31,Y
27470,03,2014-01-01,9999-12-31,Y
27472,03,2014-01-01,9999-12-31,Y
27475,03,2014-01-01,9999-12-31,Y
27477,03,2014-01-01,9999-12-31,Y
27479,03,2014-01-01,9999-12-31,Y
27485,03,2014-01-01,9999-12-31,Y
27486,03,2014-01-01,9999-12-31,Y
27487,03,2014-01-01,9999-12-31,Y
27488,03,2014-01-01,9999-12-31,Y
27495,03,2014-01-01,9999-12-31,Y
27496,03,2014-01-01,9999-12-31,Y
27497,03,2014-01-01,9999-12-31,Y
27498,03,2014-01-01,9999-12-31,Y
27499,03,2014-01-01,9999-12-31,Y
27500,03,2014-01-01,9999-12-31,Y
27501,03,2014-01-01,9999-12-31,Y
28120,03,2014-01-01,9999-12-31,Y
28122,03,2014-01-01,9999-12-31,Y
28124,03,2014-01-01,9999-12-31,Y
28126,03,2014-01-01,9999-12-31,Y
28130,03,2014-01-01,9999-12-31,Y
28140,03,2014-01-01,9999-12-31,Y
28150,03,2014-01-01,9999-12-31,Y
28153,03,2014-01-01,9999-12-31,Y
28160,03,2014-01-01,9999-12-31,Y
28171,03,2014-01-01,9999-12-31,Y
28173,03,2014-01-01,9999-12-31,Y
28175,03,2014-01-01,9999-12-31,Y
28190,03,2014-01-01,9999-12-31,Y
28192,03,2014-01-01,9999-12-31,Y
28193,03,2014-01-01,9999-12-31,Y
28200,03,2014-01-01,9999-12-31,Y
28202,03,2014-01-01,9999-12-31,Y
28208,03,2014-01-01,9999-12-31,Y
28210,03,2014-01-01,9999-12-31,Y
28220,03,2014-01-01,9999-12-31,Y
28222,03,2014-01-01,9999-12-31,Y
28225,03,2014-01-01,9999-12-31,Y
28226,03,2014-01-01,9999-12-31,Y
28230,03,2014-01-01,9999-12-31,Y
28232,03,2014-01-01,9999-12-31,Y
28234,03,2014-01-01,9999-12-31,Y
28238,03,2014-01-01,9999-12-31,Y
28240,03,2014-01-01,9999-12-31,Y
28250,03,2014-01-01,9999-12-31,Y
28260,03,2014-01-01,9999-12-31,Y
28261,03,2014-01-01,9999-12-31,Y
28262,03,2014-01-01,9999-12-31,Y
28264,03,2014-01-01,9999-12-31,Y
28270,03,2014-01-01,9999-12-31,Y
28272,03,2014-01-01,9999-12-31,Y
28280,03,2014-01-01,9999-12-31,Y
28285,03,2014-01-01,9999-12-31,Y
28286,03,2014-01-01,9999-12-31,Y
28288,03,2014-01-01,9999-12-31,Y
28289,03,2014-01-01,9999-12-31,Y
28290,03,2014-01-01,2016-12-31,N
28292,03,2014-01-01,9999-12-31,Y
28293,03,2014-01-01,2016-12-31,N
28294,03,2014-01-01,2016-12-31,N
28296,03,2014-01-01,9999-12-31,Y
28297,03,2014-01-01,9999-12-31,Y
28298,03,2014-01-01,9999-12-31,Y
28299,03,2014-01-01,9999-12-31,Y
28300,03,2014-01-01,9999-12-31,Y
28302,03,2014-01-01,9999-12-31,Y
28304,03,2014-01-01,9999-12-31,Y
28305,03,2014-01-01,9999-12-31,Y
28306,03,2014-01-01,9999-12-31,Y
28307,03,2014-01-01,9999-12-31,Y
28308,03,2014-01-01,9999-12-31,Y
28309,03,2014-01-01,9999-12-31,Y
28310,03,2014-01-01,9999-12-31,Y
28312,03,2014-01-01,9999-12-31,Y
28313,03,2014-01-01,9999-12-31,Y
28315,03,2014-01-01,9999-12-31,Y
28320,03,2014-01-01,9999-12-31,Y
28322,03,2014-01-01,9999-12-31,Y
28340,03,2014-01-01,9999-12-31,Y
28341,03,2014-01-01,9999-12-31,Y
28344,03,2014-01-01,9999-12-31,Y
28345,03,2014-01-01,9999-12-31,Y
28360,03,2014-01-01,9999-12-31,Y
28400,03,2014-01-01,9999-12-31,Y
28405,03,2014-01-01,9999-12-31,Y
28406,03,2014-01-01,9999-12-31,Y
28415,03,2014-01-01,9999-12-31,Y
28420,03,2014-01-01,9999-12-31,Y
28430,03,2014-01-01,9999-12-31,Y
28435,03,2014-01-01,9999-12-31,Y
28436,03,2014-01-01,9999-12-31,Y
28445,03,2014-01-01,9999-12-31,Y
28446,03,2014-01-01,9999-12-31,Y
28450,03,2014-01-01,9999-12-31,Y
28455,03,2014-01-01,9999-12-31,Y
28456,03,2014-01-01,9999-12-31,Y
28465,03,2014-01-01,9999-12-31,Y
28470,03,2014-01-01,9999-12-31,Y
28475,03,2014-01-01,9999-12-31,Y
28476,03,2014-01-01,9999-12-31,Y
28485,03,2014-01-01,9999-12-31,Y
28490,03,2014-01-01,9999-12-31,Y
28495,03,2014-01-01,9999-12-31,Y
28496,03,2014-01-01,9999-12-31,Y
28505,03,2014-01-01,9999-12-31,Y
28510,03,2014-01-01,9999-12-31,Y
28515,03,2014-01-01,9999-12-31,Y
28525,03,2014-01-01,9999-12-31,Y
28530,03,2014-01-01,9999-12-31,Y
28531,03,2014-01-01,9999-12-31,Y
28540,03,2014-01-01,9999-12-31,Y
28545,03,2014-01-01,9999-12-31,Y
28546,03,2014-01-01,9999-12-31,Y
28555,03,2014-01-01,9999-12-31,Y
28570,03,2014-01-01,9999-12-31,Y
28575,03,2014-01-01,9999-12-31,Y
28576,03,2014-01-01,9999-12-31,Y
28585,03,2014-01-01,9999-12-31,Y
28600,03,2014-01-01,9999-12-31,Y
28605,03,2014-01-01,9999-12-31,Y
28606,03,2014-01-01,9999-12-31,Y
28615,03,2014-01-01,9999-12-31,Y
28630,03,2014-01-01,9999-12-31,Y
28635,03,2014-01-01,9999-12-31,Y
28636,03,2014-01-01,9999-12-31,Y
28645,03,2014-01-01,9999-12-31,Y
28660,03,2014-01-01,9999-12-31,Y
28665,03,2014-01-01,9999-12-31,Y
28666,03,2014-01-01,9999-12-31,Y
28675,03,2014-01-01,9999-12-31,Y
28705,03,2014-01-01,9999-12-31,Y
28715,03,2014-01-01,9999-12-31,Y
28725,03,2014-01-01,9999-12-31,Y
28730,03,2014-01-01,9999-12-31,Y
28735,03,2014-01-01,9999-12-31,Y
28737,03,2014-01-01,9999-12-31,Y
28740,03,2014-01-01,9999-12-31,Y
28750,03,2014-01-01,9999-12-31,Y
28755,03,2014-01-01,9999-12-31,Y
28760,03,2014-01-01,9999-12-31,Y
28800,03,2014-01-01,9999-12-31,Y
28805,03,2014-01-01,9999-12-31,Y
28810,03,2014-01-01,9999-12-31,Y
28820,03,2014-01-01,9999-12-31,Y
28825,03,2014-01-01,9999-12-31,Y
28890,03,2014-01-01,9999-12-31,Y
28899,03,2014-01-01,9999-12-31,Y
29000,03,2014-01-01,9999-12-31,Y
29010,03,2014-01-01,9999-12-31,Y
29015,03,2014-01-01,9999-12-31,Y
29020,03,2014-01-01,2014-12-31,N
29025,03,2014-01-01,2014-12-31,N
29035,03,2014-01-01,9999-12-31,Y
29040,03,2014-01-01,9999-12-31,Y
29044,03,2014-01-01,9999-12-31,Y
29046,03,2014-01-01,9999-12-31,Y
29049,03,2014-01-01,9999-12-31,Y
29055,03,2014-01-01,9999-12-31,Y
29058,03,2014-01-01,9999-12-31,Y
29065,03,2014-01-01,9999-12-31,Y
29075,03,2014-01-01,9999-12-31,Y
29085,03,2014-01-01,9999-12-31,Y
29086,03,2014-01-01,9999-12-31,Y
29105,03,2014-01-01,9999-12-31,Y
29125,03,2014-01-01,9999-12-31,Y
29126,03,2014-01-01,9999-12-31,Y
29130,03,2014-01-01,9999-12-31,Y
29131,03,2014-01-01,9999-12-31,Y
29200,03,2014-01-01,9999-12-31,Y
29240,03,2014-01-01,9999-12-31,Y
29260,03,2014-01-01,9999-12-31,Y
29280,03,2014-01-01,9999-12-31,Y
29305,03,2014-01-01,9999-12-31,Y
29325,03,2014-01-01,9999-12-31,Y
29345,03,2014-01-01,9999-12-31,Y
29355,03,2014-01-01,9999-12-31,Y
29358,03,2014-01-01,9999-12-31,Y
29365,03,2014-01-01,9999-12-31,Y
29405,03,2014-01-01,9999-12-31,Y
29425,03,2014-01-01,9999-12-31,Y
29435,03,2014-01-01,9999-12-31,Y
29440,03,2014-01-01,9999-12-31,Y
29445,03,2014-01-01,9999-12-31,Y
29450,03,2014-01-01,9999-12-31,Y
29505,03,2014-01-01,9999-12-31,Y
29515,03,2014-01-01,9999-12-31,Y
29520,03,2014-01-01,9999-12-31,Y
29530,03,2014-01-01,9999-12-31,Y
29540,03,2014-01-01,9999-12-31,Y
29550,03,2014-01-01,9999-12-31,Y
29580,03,2014-01-01,9999-12-31,Y
29581,03,2014-01-01,9999-12-31,Y
29582,03,2014-01-01,2017-12-31,N
29583,03,2014-01-01,2017-12-31,N
29584,03,2014-01-01,9999-12-31,Y
29700,03,2014-01-01,9999-12-31,Y
29705,03,2014-01-01,9999-12-31,Y
29710,03,2014-01-01,9999-12-31,Y
29715,03,2014-01-01,2014-12-31,N
29720,03,2014-01-01,9999-12-31,Y
29730,03,2014-01-01,9999-12-31,Y
29740,03,2014-01-01,9999-12-31,Y
29750,03,2014-01-01,9999-12-31,Y
29799,03,2014-01-01,9999-12-31,Y
29800,03,2014-01-01,9999-12-31,Y
29804,03,2014-01-01,9999-12-31,Y
29805,03,2014-01-01,9999-12-31,Y
29806,03,2014-01-01,9999-12-31,Y
29807,03,2014-01-01,9999-12-31,Y
29819,03,2014-01-01,9999-12-31,Y
29820,03,2014-01-01,9999-12-31,Y
29821,03,2014-01-01,9999-12-31,Y
29822,03,2014-01-01,9999-12-31,Y
29823,03,2014-01-01,9999-12-31,Y
29824,03,2014-01-01,9999-12-31,Y
29825,03,2014-01-01,9999-12-31,Y
29826,03,2014-01-01,9999-12-31,N
29827,03,2014-01-01,9999-12-31,Y
29828,03,2014-01-01,9999-12-31,Y
29830,03,2014-01-01,9999-12-31,Y
29834,03,2014-01-01,9999-12-31,Y
29835,03,2014-01-01,9999-12-31,Y
29836,03,2014-01-01,9999-12-31,Y
31611,03,2014-01-01,9999-12-31,Y
31612,03,2014-01-01,9999-12-31,Y
31613,03,2014-01-01,9999-12-31,Y
31614,03,2014-01-01,9999-12-31,Y
31615,03,2014-01-01,9999-12-31,Y
31620,03,2014-01-01,2015-12-31,N
31622,03,2014-01-01,9999-12-31,Y
31623,03,2014-01-01,9999-12-31,Y
31624,03,2014-01-01,9999-12-31,Y
31625,03,2014-01-01,9999-12-31,Y
31626,03,2014-01-01,9999-12-31,Y
31627,03,2014-01-01,9999-12-31,N
31628,03,2014-01-01,9999-12-31,Y
31629,03,2014-01-01,9999-12-31,Y
31630,03,2014-01-01,9999-12-31,Y
31631,03,2014-01-01,9999-12-31,Y
31632,03,2014-01-01,9999-12-31,N
31633,03,2014-01-01,9999-12-31,N
31634,03,2014-01-01,9999-12-31,Y
31635,03,2014-01-01,9999-12-31,Y
31636,03,2014-01-01,9999-12-31,Y
31637,03,2014-01-01,9999-12-31,N
31638,03,2014-01-01,9999-12-31,Y
31640,03,2014-01-01,9999-12-31,Y
31641,03,2014-01-01,9999-12-31,Y
31643,03,2014-01-01,9999-12-31,Y
31645,03,2014-01-01,9999-12-31,Y
31646,03,2014-01-01,9999-12-31,Y
31647,03,2014-01-01,9999-12-31,Y
31648,03,2014-01-01,9999-12-31,Y
31649,03,2014-01-01,9999-12-31,N
31651,03,2014-01-01,9999-12-31,N
31652,03,2016-01-01,9999-12-31,N
31653,03,2016-01-01,9999-12-31,N
31654,03,2016-01-01,9999-12-31,N
31660,03,2014-01-01,9999-12-31,Y
31661,03,2014-01-01,9999-12-31,Y
31717,03,2014-01-01,9999-12-31,Y
31720,03,2014-01-01,9999-12-31,Y
31725,03,2014-01-01,9999-12-31,Y
31730,03,2014-01-01,9999-12-31,Y
31750,03,2014-01-01,9999-12-31,Y
31755,03,2014-01-01,9999-12-31,Y
31760,03,2014-01-01,9999-12-31,Y
31766,03,2014-01-01,9999-12-31,Y
31770,03,2014-01-01,9999-12-31,Y
31775,03,2014-01-01,9999-12-31,Y
31780,03,2014-01-01,9999-12-31,Y
31781,03,2014-01-01,9999-12-31,Y
31785,03,2014-01-01,9999-12-31,Y
31786,03,2014-01-01,9999-12-31,Y
31800,03,2014-01-01,9999-12-31,Y
31805,03,2014-01-01,9999-12-31,Y
31820,03,2014-01-01,9999-12-31,Y
31825,03,2014-01-01,9999-12-31,Y
31830,03,2014-01-01,9999-12-31,Y
31899,03,2014-01-01,9999-12-31,Y
32035,03,2014-01-01,9999-12-31,Y
32036,03,2014-01-01,9999-12-31,Y
32095,03,2014-01-01,2015-12-31,N
32096,03,2014-01-01,9999-12-31,Y
32097,03,2014-01-01,9999-12-31,Y
32098,03,2014-01-01,9999-12-31,Y
32100,03,2014-01-01,9999-12-31,Y
32110,03,2014-01-01,9999-12-31,Y
32120,03,2014-01-01,9999-12-31,Y
32124,03,2014-01-01,9999-12-31,Y
32140,03,2014-01-01,9999-12-31,Y
32141,03,2014-01-01,9999-12-31,Y
32150,03,2014-01-01,9999-12-31,Y
32151,03,2014-01-01,9999-12-31,Y
32160,03,2014-01-01,9999-12-31,Y
32200,03,2014-01-01,9999-12-31,Y
32215,03,2014-01-01,9999-12-31,Y
32220,03,2014-01-01,9999-12-31,Y
32225,03,2014-01-01,9999-12-31,Y
32310,03,2014-01-01,9999-12-31,Y
32320,03,2014-01-01,9999-12-31,Y
32400,03,2014-01-01,9999-12-31,N
32402,03,2014-01-01,2015-12-31,N
32405,03,2014-01-01,2020-12-31,N
32440,03,2014-01-01,9999-12-31,Y
32442,03,2014-01-01,9999-12-31,Y
32445,03,2014-01-01,9999-12-31,Y
32480,03,2014-01-01,9999-12-31,Y
32482,03,2014-01-01,9999-12-31,Y
32484,03,2014-01-01,9999-12-31,Y
32486,03,2014-01-01,9999-12-31,Y
32488,03,2014-01-01,9999-12-31,Y
32491,03,2014-01-01,9999-12-31,Y
32500,03,2014-01-01,2015-12-31,N
32501,03,2014-01-01,9999-12-31,N
32503,03,2014-01-01,9999-12-31,Y
32504,03,2014-01-01,9999-12-31,Y
32505,03,2014-01-01,9999-12-31,Y
32506,03,2014-01-01,9999-12-31,N
32507,03,2014-01-01,9999-12-31,N
32540,03,2014-01-01,9999-12-31,Y
32550,03,2014-01-01,9999-12-31,Y
32551,03,2014-01-01,9999-12-31,Y
32552,03,2014-01-01,9999-12-31,Y
32553,03,2014-01-01,9999-12-31,N
32554,03,2014-01-01,9999-12-31,Y
32555,03,2014-01-01,9999-12-31,Y
32556,03,2014-01-01,9999-12-31,Y
32557,03,2014-01-01,9999-12-31,Y
32560,03,2014-01-01,9999-12-31,Y
32561,03,2014-01-01,9999-12-31,Y
32562,03,2014-01-01,9999-12-31,Y
32601,03,2014-01-01,9999-12-31,Y
32602,03,2014-01-01,2015-12-31,N
32603,03,2014-01-01,2015-12-31,N
32604,03,2014-01-01,9999-12-31,Y
32605,03,2014-01-01,2015-12-31,N
32606,03,2014-01-01,9999-12-31,Y
32607,03,2014-01-01,9999-12-31,Y
32608,03,2014-01-01,9999-12-31,Y
32609,03,2014-01-01,9999-12-31,Y
32650,03,2014-01-01,9999-12-31,Y
32651,03,2014-01-01,9999-12-31,Y
32652,03,2014-01-01,9999-12-31,Y
32653,03,2014-01-01,9999-12-31,Y
32654,03,2014-01-01,9999-12-31,Y
32655,03,2014-01-01,9999-12-31,Y
32656,03,2014-01-01,9999-12-31,Y
32657,03,2014-01-01,2015-12-31,N
32658,03,2014-01-01,9999-12-31,Y
32659,03,2014-01-01,9999-12-31,Y
32660,03,2014-01-01,2015-12-31,N
32661,03,2014-01-01,9999-12-31,Y
32662,03,2014-01-01,9999-12-31,Y
32663,03,2014-01-01,9999-12-31,Y
32664,03,2014-01-01,9999-12-31,Y
32665,03,2014-01-01,9999-12-31,Y
32666,03,2014-01-01,9999-12-31,Y
32667,03,2014-01-01,9999-12-31,N
32668,03,2014-01-01,9999-12-31,N
32669,03,2014-01-01,9999-12-31,Y
32670,03,2014-01-01,9999-12-31,Y
32671,03,2014-01-01,9999-12-31,Y
32672,03,2014-01-01,9999-12-31,Y
32673,03,2014-01-01,9999-12-31,Y
32674,03,2014-01-01,9999-12-31,N
32701,03,2014-01-01,9999-12-31,Y
32800,03,2014-01-01,9999-12-31,Y
32810,03,2014-01-01,9999-12-31,Y
32815,03,2014-01-01,9999-12-31,Y
32820,03,2014-01-01,9999-12-31,Y
32850,03,2014-01-01,9999-12-31,N
32851,03,2014-01-01,9999-12-31,Y
32852,03,2014-01-01,9999-12-31,Y
32853,03,2014-01-01,9999-12-31,Y
32854,03,2014-01-01,9999-12-31,Y
32855,03,2014-01-01,9999-12-31,N
32856,03,2014-01-01,9999-12-31,N
32900,03,2014-01-01,9999-12-31,Y
32905,03,2014-01-01,9999-12-31,Y
32906,03,2014-01-01,9999-12-31,Y
32940,03,2014-01-01,9999-12-31,Y
32960,03,2014-01-01,9999-12-31,Y
32997,03,2014-01-01,9999-12-31,Y
32998,03,2014-01-01,9999-12-31,Y
32999,03,2014-01-01,9999-12-31,Y
33010,03,2014-01-01,2019-12-31,N
33011,03,2014-01-01,2019-12-31,N
33015,03,2014-01-01,2019-12-31,N
33020,03,2014-01-01,9999-12-31,Y
33025,03,2014-01-01,9999-12-31,Y
33030,03,2014-01-01,9999-12-31,Y
33031,03,2014-01-01,9999-12-31,Y
33050,03,2014-01-01,9999-12-31,Y
33120,03,2014-01-01,9999-12-31,Y
33130,03,2014-01-01,9999-12-31,Y
33140,03,2014-01-01,9999-12-31,Y
33141,03,2014-01-01,9999-12-31,N
33202,03,2014-01-01,9999-12-31,Y
33203,03,2014-01-01,9999-12-31,Y
33206,03,2014-01-01,9999-12-31,Y
33207,03,2014-01-01,9999-12-31,Y
33208,03,2014-01-01,9999-12-31,Y
33210,03,2014-01-01,9999-12-31,Y
33211,03,2014-01-01,9999-12-31,Y
33212,03,2014-01-01,9999-12-31,Y
33213,03,2014-01-01,9999-12-31,Y
33214,03,2014-01-01,9999-12-31,Y
33215,03,2014-01-01,9999-12-31,Y
33216,03,2014-01-01,9999-12-31,Y
33217,03,2014-01-01,9999-12-31,Y
33218,03,2014-01-01,9999-12-31,Y
33220,03,2014-01-01,9999-12-31,Y
33221,03,2014-01-01,9999-12-31,Y
33222,03,2014-01-01,9999-12-31,Y
33223,03,2014-01-01,9999-12-31,Y
33224,03,2014-01-01,9999-12-31,Y
33225,03,2014-01-01,9999-12-31,N
33226,03,2014-01-01,9999-12-31,Y
33227,03,2014-01-01,9999-12-31,Y
33228,03,2014-01-01,9999-12-31,Y
33229,03,2014-01-01,9999-12-31,Y
33230,03,2014-01-01,9999-12-31,Y
33231,03,2014-01-01,9999-12-31,Y
33233,03,2014-01-01,9999-12-31,Y
33234,03,2014-01-01,9999-12-31,Y
33235,03,2014-01-01,9999-12-31,Y
33236,03,2014-01-01,9999-12-31,Y
33237,03,2014-01-01,9999-12-31,Y
33238,03,2014-01-01,9999-12-31,Y
33930,03,2014-01-01,9999-12-31,N
33933,03,2014-01-01,9999-12-31,N
33935,03,2014-01-01,9999-12-31,Y
33940,03,2014-01-01,9999-12-31,N
33944,03,2014-01-01,9999-12-31,N
33945,03,2014-01-01,9999-12-31,Y
33946,03,2015-01-01,9999-12-31,Y
33947,03,2015-01-01,9999-12-31,Y
33948,03,2015-01-01,9999-12-31,Y
33949,03,2015-01-01,9999-12-31,Y
33951,03,2015-01-01,9999-12-31,Y
33952,03,2015-01-01,9999-12-31,Y
33953,03,2015-01-01,9999-12-31,Y
33954,03,2015-01-01,9999-12-31,Y
33955,03,2015-01-01,9999-12-31,Y
33956,03,2015-01-01,9999-12-31,Y
33957,03,2015-01-01,9999-12-31,Y
33958,03,2015-01-01,9999-12-31,Y
33959,03,2015-01-01,9999-12-31,Y
33960,03,2014-01-01,2014-12-31,N
33961,03,2014-01-01,2014-12-31,N
33962,03,2015-01-01,9999-12-31,Y
33963,03,2015-01-01,9999-12-31,Y
